,patric_id,classification,product,antibiotics,feature_id,gene,genome_id,refseq_locus_tag,source,evidence,query_coverage
535,fig|562.19823.peg.4573,antibiotic inactivation enzyme,Aminoglycoside 6-phosphotransferase (EC 2.7.1.72) => APH(6)-Ic/APH(6)-Id,streptomycin,PATRIC.562.19823.CP021722.CDS.4438163.4438999.rev,,562.19823,AM375_25140,PATRIC,K-mer Search,
536,fig|562.19823.peg.1713,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.19823.CP021722.CDS.1667366.1668529.fwd,,562.19823,AM375_10830,CARD,BLAT,90.0
543,fig|562.19823.peg.5200,"antibiotic target replacement protein,sulfonamide resistance gene",Dihydropteroate synthase type-2 (EC 2.5.1.15) @ Sulfonamide resistance protein,"sulfadiazine, sulfadimidine, sulfadoxine, sulfamethoxazole, sulfisoxazole, sulfacetamide, mafenide, sulfasalazine, sulfamethizole, sulfamethazine",PATRIC.562.19823.CP021719.CDS.58972.59811.rev,,562.19823,AM375_00430,CARD,BLAT,100.0
547,fig|562.19823.peg.4585,antibiotic inactivation enzyme,Class A beta-lactamase (EC 3.5.2.6) => TEM family,"amoxicillin/clavulanic acid, amoxicillin, ampicillin, cephalothin",PATRIC.562.19823.CP021722.CDS.4445921.4446781.rev,,562.19823,AM375_25190,PATRIC,K-mer Search,
551,fig|562.20499.peg.1190,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.20499.CP021683.CDS.1148091.1149629.fwd,emrB,562.20499,AM408_06945,PATRIC,K-mer Search,
552,fig|562.20499.peg.2539,"antibiotic target protection protein,fluoroquinolone resistance gene",Transcription-repair coupling factor,ciprofloxacin,PATRIC.562.20499.CP021683.CDS.2442934.2446428.fwd,,562.20499,AM408_13605,CARD,BLAT,98.0
556,fig|562.20499.peg.5161,antibiotic inactivation enzyme,Class A beta-lactamase (EC 3.5.2.6) => TEM family,"amoxicillin/clavulanic acid, amoxicillin, ampicillin, cephalothin",PATRIC.562.20499.CP021684.CDS.24797.25657.fwd,,562.20499,AM408_25735,PATRIC,K-mer Search,
560,fig|562.20499.peg.84,antibiotic target in susceptible species,SSU ribosomal protein S12p (S23e),streptomycin,PATRIC.562.20499.CP021683.CDS.81375.81749.fwd,,562.20499,AM408_01405,PATRIC,K-mer Search,
567,fig|562.20499.peg.5107,antibiotic inactivation enzyme,Subclass B1 beta-lactamase (EC 3.5.2.6) => NDM family,"amoxicillin/clavulanic acid, cefoxitin, ertapenem, imipenem, meropenem, piperacillin/tazobactam, ticarcillin",PATRIC.562.20499.CP021682.CDS.30416.31228.rev,,562.20499,AM408_00875,PATRIC,K-mer Search,
575,fig|562.22426.peg.5051,antibiotic target protection protein,Pentapeptide repeat protein QnrB family,"ciprofloxacin, gatifloxacin, levofloxacin, moxifloxacin, nalidixic acid, norfloxacin, sparfloxacin",PATRIC.562.22426.CP021681.CDS.86578.87234.rev,,562.22426,AM408_00610,PATRIC,K-mer Search,
578,fig|562.22426.peg.2831,efflux pump conferring antibiotic resistance,"Multidrug efflux pump MdfA/Cmr (of MFS type), broad spectrum","tetracycline, rhodamine, benzalkonium chloride",PATRIC.562.22426.CP021683.CDS.2731854.2733086.rev,,562.22426,AM408_15065,PATRIC,K-mer Search,
581,fig|562.22426.peg.4956,,Dihydropteroate synthase type-2 (EC 2.5.1.15) @ Sulfonamide resistance protein,"sulfadiazine, sulfadimidine, sulfadoxine, sulfamethoxazole, sulfisoxazole, sulfacetamide, mafenide, sulfasalazine, sulfamethizole",PATRIC.562.22426.CP021681.CDS.3003.3818.rev,,562.22426,,CARD,BLAT,100.0
586,fig|562.22426.peg.4952,antibiotic inactivation enzyme,Class A beta-lactamase (EC 3.5.2.6) => TEM family,"amoxicillin/clavulanic acid, amoxicillin, ampicillin, cephalothin",PATRIC.562.22426.CP021681.CDS.1.582.fwd,,562.22426,,PATRIC,K-mer Search,
591,fig|562.22426.peg.4553,gene conferring resistance via absence,16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170),streptomycin,PATRIC.562.22426.CP021683.CDS.4439659.4440282.fwd,,562.22426,AM408_23750,PATRIC,K-mer Search,
600,fig|562.22428.peg.124,regulator modulating expression of antibiotic resistance genes,DNA-binding protein H-NS,"cloxacillin, oxacillin, ciprofloxacin, norfloxacin, erythromycin, tetracycline ",PATRIC.562.22428.562.22428.con.0001.CDS.128019.128432.fwd,,562.22428,,PATRIC,K-mer Search,
614,fig|562.22428.peg.1590,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, inner-membrane proton/drug antiporter AcrB (RND type)","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.22428.562.22428.con.0004.CDS.94843.97992.fwd,,562.22428,,PATRIC,K-mer Search,
622,fig|562.22428.peg.2737,regulator modulating expression of antibiotic resistance genes,DNA-binding protein H-NS,"cloxacillin, oxacillin, ciprofloxacin, norfloxacin, erythromycin, tetracycline ",PATRIC.562.22428.562.22428.con.0008.CDS.49901.50305.rev,,562.22428,,PATRIC,K-mer Search,
637,fig|562.22429.peg.2449,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, inner-membrane proton/drug antiporter AcrB (RND type)","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.22429.562.22429.con.0016.CDS.55319.58468.rev,,562.22429,,PATRIC,K-mer Search,
643,fig|562.22429.peg.4000,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.22429.562.22429.con.0041.CDS.45.1505.rev,,562.22429,,PATRIC,K-mer Search,
648,fig|562.22429.peg.1544,antibiotic target in susceptible species,SSU ribosomal protein S12p (S23e),streptomycin,PATRIC.562.22429.562.22429.con.0009.CDS.3039.3413.rev,,562.22429,,PATRIC,K-mer Search,
649,fig|562.22429.peg.3896,antibiotic inactivation enzyme,Class A beta-lactamase (EC 3.5.2.6) => TEM family,"amoxicillin/clavulanic acid, amoxicillin, ampicillin, cephalothin",PATRIC.562.22429.562.22429.con.0038.CDS.41724.42584.fwd,,562.22429,,PATRIC,K-mer Search,
654,fig|562.22431.peg.157,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.22431.562.22431.con.0001.CDS.173463.174053.rev,,562.22431,,PATRIC,K-mer Search,
655,fig|562.22431.peg.1724,antibiotic target in susceptible species,DNA gyrase subunit B (EC 5.99.1.3),"clofazimine, gatifloxacin, ciprofloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, novobiocin, coumermycin a1, clorobiocin, coumermycin, trovafloxacin",PATRIC.562.22431.562.22431.con.0010.CDS.111024.113438.rev,,562.22431,,PATRIC,K-mer Search,
666,fig|562.22431.peg.4465,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.22431.562.22431.con.0070.CDS.51.1586.rev,,562.22431,,PATRIC,K-mer Search,
668,fig|562.22431.peg.4058,antibiotic target in susceptible species,SSU ribosomal protein S10p (S20e),"tetracycline, tigecycline",PATRIC.562.22431.562.22431.con.0051.CDS.3211.3522.fwd,,562.22431,,PATRIC,K-mer Search,
677,fig|562.22432.peg.590,efflux pump conferring antibiotic resistance,Lipid A export permease/ATP-binding protein MsbA,"ciprofloxacin, metronidazole",PATRIC.562.22432.562.22432.con.0002.CDS.218127.219875.rev,,562.22432,,CARD,BLAT,100.0
692,fig|562.22432.peg.5297,antibiotic inactivation enzyme,Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating,"ciprofloxacin, dibekacin, arbekacin, netilmicin, neomycin, isepamicin, sisomicin, tobramycin, amikacin, kanamycin a, gentamicin b",PATRIC.562.22432.562.22432.con.0098.CDS.102.701.fwd,,562.22432,,PATRIC,K-mer Search,
695,fig|562.22432.peg.363,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.22432.562.22432.con.0001.CDS.395421.396584.rev,,562.22432,,CARD,BLAT,90.0
707,fig|562.22433.peg.548,regulator modulating expression of antibiotic resistance genes,DNA-binding protein H-NS,"cloxacillin, oxacillin, ciprofloxacin, norfloxacin, erythromycin, tetracycline ",PATRIC.562.22433.562.22433.con.0002.CDS.71086.71490.rev,,562.22433,,PATRIC,K-mer Search,
712,fig|562.22433.peg.4228,regulator modulating expression of antibiotic resistance genes,DNA-binding protein H-NS,"cloxacillin, oxacillin, ciprofloxacin, norfloxacin, erythromycin, tetracycline ",PATRIC.562.22433.562.22433.con.0020.CDS.41971.42384.fwd,,562.22433,,PATRIC,K-mer Search,
714,fig|562.22433.peg.984,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarB,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.22433.562.22433.con.0002.CDS.482227.482445.rev,,562.22433,,PATRIC,K-mer Search,
715,fig|562.22433.peg.1449,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.22433.562.22433.con.0003.CDS.431609.433147.rev,,562.22433,,CARD,BLAT,100.0
716,fig|562.22433.peg.96,antibiotic target in susceptible species,Dihydropteroate synthase (EC 2.5.1.15),"sulfadiazine, sulfadimidine, sulfadoxine, sulfamethoxazole, sulfisoxazole, sulfacetamide, mafenide, sulfasalazine, sulfamethizole, dapsone",PATRIC.562.22433.562.22433.con.0001.CDS.96779.97627.fwd,,562.22433,,PATRIC,K-mer Search,
725,fig|562.22434.peg.5076,antibiotic inactivation enzyme,Aminoglycoside 3''-nucleotidyltransferase (EC 2.7.7.-) => ANT(3'')-Ia (AadA family),"streptomycin, spectinomycin",PATRIC.562.22434.562.22434.con.0079.CDS.3059.3259.fwd,,562.22434,,PATRIC,K-mer Search,
727,fig|562.22434.peg.3128,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.22434.562.22434.con.0016.CDS.66940.68103.rev,,562.22434,,CARD,BLAT,90.0
729,fig|562.22434.peg.2209,regulator modulating expression of antibiotic resistance genes,"Transcriptional regulator of acrAB operon, AcrR","tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.22434.562.22434.con.0009.CDS.89787.90434.fwd,,562.22434,,PATRIC,K-mer Search,
732,fig|562.22434.peg.2207,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, inner-membrane proton/drug antiporter AcrB (RND type)","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.22434.562.22434.con.0009.CDS.85280.88429.rev,,562.22434,,PATRIC,K-mer Search,
743,fig|562.22434.peg.5028,antibiotic inactivation enzyme,Aminoglycoside 3''-nucleotidyltransferase (EC 2.7.7.-) => ANT(3'')-Ia (AadA family),"streptomycin, spectinomycin",PATRIC.562.22434.562.22434.con.0070.CDS.158.748.fwd,,562.22434,,PATRIC,K-mer Search,
754,fig|562.22435.peg.5166,antibiotic inactivation enzyme,Aminoglycoside 6-phosphotransferase (EC 2.7.1.72) => APH(6)-Ic/APH(6)-Id,streptomycin,PATRIC.562.22435.562.22435.con.0081.CDS.3597.4433.fwd,,562.22435,,PATRIC,K-mer Search,
757,fig|562.22435.peg.5067,antibiotic inactivation enzyme,Aminoglycoside 3''-nucleotidyltransferase (EC 2.7.7.-) => ANT(3'')-Ia (AadA family),"streptomycin, spectinomycin",PATRIC.562.22435.562.22435.con.0069.CDS.4133.4732.rev,,562.22435,,PATRIC,K-mer Search,
771,fig|562.22435.peg.2450,efflux pump conferring antibiotic resistance,AcrZ membrane protein associated with AcrAB-TolC multidrug efflux pump,"ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.22435.562.22435.con.0012.CDS.130905.131054.rev,,562.22435,,PATRIC,K-mer Search,
780,fig|562.22436.peg.1027,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.22436.562.22436.con.0004.CDS.172793.173383.rev,,562.22436,,PATRIC,K-mer Search,
781,fig|562.22436.peg.3826,antibiotic target in susceptible species,SSU ribosomal protein S12p (S23e),streptomycin,PATRIC.562.22436.562.22436.con.0025.CDS.3039.3413.rev,,562.22436,,PATRIC,K-mer Search,
783,fig|562.22436.peg.4583,antibiotic inactivation enzyme,Aminoglycoside 3''-nucleotidyltransferase (EC 2.7.7.-) => ANT(3'')-Ia (AadA family),"streptomycin, spectinomycin",PATRIC.562.22436.562.22436.con.0038.CDS.22943.23299.fwd,,562.22436,,PATRIC,K-mer Search,
787,fig|562.22436.peg.3923,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarA,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.22436.562.22436.con.0026.CDS.14024.14407.rev,,562.22436,,PATRIC,K-mer Search,
794,fig|562.22436.peg.848,antibiotic target in susceptible species,DNA gyrase subunit A (EC 5.99.1.3),"clofazimine, ciprofloxacin, gatifloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, trovafloxacin",PATRIC.562.22436.562.22436.con.0003.CDS.256121.258757.rev,,562.22436,,PATRIC,K-mer Search,
797,fig|562.22436.peg.3922,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarB,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.22436.562.22436.con.0026.CDS.13774.13992.rev,,562.22436,,PATRIC,K-mer Search,
808,fig|562.22437.peg.1202,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)",ciprofloxacin ,PATRIC.562.22437.562.22437.con.0003.CDS.350742.352451.fwd,,562.22437,,PATRIC,K-mer Search,
809,fig|562.22437.peg.1526,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarA,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.22437.562.22437.con.0004.CDS.304266.304649.rev,,562.22437,,PATRIC,K-mer Search,
815,fig|562.22437.peg.284,antibiotic target in susceptible species,DNA gyrase subunit A (EC 5.99.1.3),"clofazimine, ciprofloxacin, gatifloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, trovafloxacin",PATRIC.562.22437.562.22437.con.0001.CDS.290338.292965.rev,,562.22437,,PATRIC,K-mer Search,
824,fig|562.22437.peg.498,"antibiotic target protection protein,fluoroquinolone resistance gene",Transcription-repair coupling factor,ciprofloxacin,PATRIC.562.22437.562.22437.con.0002.CDS.44067.47561.fwd,,562.22437,,CARD,BLAT,98.0
827,fig|562.22438.peg.706,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarR,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.22438.562.22438.con.0002.CDS.339885.340319.rev,,562.22438,,PATRIC,K-mer Search,
832,fig|562.22438.peg.1836,antibiotic target in susceptible species,SSU ribosomal protein S12p (S23e),streptomycin,PATRIC.562.22438.562.22438.con.0007.CDS.3039.3413.rev,,562.22438,,PATRIC,K-mer Search,
835,fig|562.22438.peg.4743,efflux pump conferring antibiotic resistance,hypothetical protein,tetracycline,PATRIC.562.22438.562.22438.con.0057.CDS.6074.6481.fwd,,562.22438,,CARD,BLAT,100.0
837,fig|562.22438.peg.824,regulator modulating expression of antibiotic resistance genes,"Transcriptional regulator of acrAB operon, AcrR","tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.22438.562.22438.con.0003.CDS.100951.101598.fwd,,562.22438,,PATRIC,K-mer Search,
844,fig|562.22438.peg.1598,efflux pump conferring antibiotic resistance,AcrZ membrane protein associated with AcrAB-TolC multidrug efflux pump,"ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.22438.562.22438.con.0005.CDS.288216.288365.rev,,562.22438,,PATRIC,K-mer Search,
845,fig|562.22438.peg.4184,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.22438.562.22438.con.0029.CDS.2860.4023.rev,,562.22438,,PATRIC,K-mer Search,
846,fig|562.22438.peg.1430,efflux pump conferring antibiotic resistance,Lipid A export permease/ATP-binding protein MsbA,"ciprofloxacin, metronidazole",PATRIC.562.22438.562.22438.con.0005.CDS.108179.109927.rev,,562.22438,,CARD,BLAT,100.0
849,fig|562.22438.peg.7,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)",ciprofloxacin ,PATRIC.562.22438.562.22438.con.0001.CDS.5413.8517.rev,,562.22438,,PATRIC,K-mer Search,
850,fig|562.22439.peg.843,gene conferring resistance via absence,16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170),streptomycin,PATRIC.562.22439.562.22439.con.0003.CDS.18203.18826.fwd,,562.22439,,PATRIC,K-mer Search,
854,fig|562.22439.peg.3006,efflux pump conferring antibiotic resistance,"Multidrug efflux pump MdfA/Cmr (of MFS type), broad spectrum","tetracycline, rhodamine, benzalkonium chloride",PATRIC.562.22439.562.22439.con.0014.CDS.53994.55226.rev,,562.22439,,PATRIC,K-mer Search,
862,fig|562.22439.peg.2741,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, membrane fusion component AcrA","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.22439.562.22439.con.0012.CDS.99296.100489.rev,,562.22439,,PATRIC,K-mer Search,
883,fig|562.22441.peg.24,"aminoglycoside resistance gene,tetracycline resistance gene","iron aquisition outermembrane yersiniabactin receptor (FyuA,Psn,pesticin receptor) @ Outer membrane receptor for ferric siderophore","streptomycin, tetracycline, ampicillin",PATRIC.562.22441.562.22441.con.0001.CDS.36375.38396.rev,,562.22441,,CARD,BLAT,100.0
887,fig|562.22441.peg.1057,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, membrane fusion component AcrE",ciprofloxacin ,PATRIC.562.22441.562.22441.con.0004.CDS.8529.9686.rev,,562.22441,,PATRIC,K-mer Search,
888,fig|562.22441.peg.727,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.22441.562.22441.con.0002.CDS.296474.298012.rev,,562.22441,,CARD,BLAT,100.0
893,fig|562.22441.peg.3538,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarA,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.22441.562.22441.con.0019.CDS.60211.60594.fwd,,562.22441,,PATRIC,K-mer Search,
897,fig|562.22441.peg.4105,antibiotic target in susceptible species,SSU ribosomal protein S10p (S20e),"tetracycline, tigecycline",PATRIC.562.22441.562.22441.con.0028.CDS.16961.17272.fwd,,562.22441,,PATRIC,K-mer Search,
898,fig|562.22441.peg.1037,efflux pump conferring antibiotic resistance,AcrZ membrane protein associated with AcrAB-TolC multidrug efflux pump,"ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.22441.562.22441.con.0003.CDS.287749.287898.rev,,562.22441,,PATRIC,K-mer Search,
900,fig|562.22442.peg.635,gene conferring resistance via absence,16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170),streptomycin,PATRIC.562.22442.562.22442.con.0003.CDS.18263.18886.fwd,,562.22442,,PATRIC,K-mer Search,
